Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2023-07-13,Lunch,1678.1,54.3,12.6,12.0,6.2,0.0,225.6,6170.4,300.0,206.2,14.0,59.0,110.5,0.0,0.0,24.9,42.7,
2023-07-14,Breakfast,1694.1,29.1,4.3,6.6,3.5,0.0,83.8,1944.2,931.3,258.8,7.0,48.0,91.5,0.0,0.0,21.8,40.0,
2023-07-14,Lunch,1070.0,48.5,8.0,8.5,21.0,0.0,20.0,1215.0,1843.0,94.0,13.0,13.0,65.5,100.0,500.0,179.8,52.3,
2023-07-15,Breakfast,1090.0,17.8,0.0,1.5,4.5,0.0,0.0,1808.3,480.0,224.8,8.3,126.2,16.7,0.0,0.0,223.8,182.5,
2023-07-15,Dinner,714.0,8.0,0.0,0.0,0.0,0.0,0.0,160.0,98.0,104.0,3.0,1.0,57.0,0.0,0.0,0.0,0.0,
2023-07-15,Lunch,1015.0,22.1,5.3,0.0,0.0,0.0,481.0,1680.0,1080.0,122.8,7.0,23.0,78.5,0.0,0.0,36.6,0.0,
2023-07-15,Snacks,740.0,32.0,7.0,5.0,12.0,0.0,0.0,800.0,312.0,98.0,4.0,40.0,16.0,0.0,0.0,3.2,26.7,
2023-07-18,Breakfast,520.0,9.0,1.0,0.0,0.0,0.0,100.0,690.0,444.0,71.0,8.0,24.0,42.0,0.0,0.0,40.6,32.1,
2023-07-18,Lunch,955.8,27.1,2.7,6.6,2.3,0.0,150.8,2293.8,770.0,105.3,4.0,12.0,63.0,0.0,0.0,48.4,38.8,
2023-07-18,Snacks,1061.9,21.7,4.9,2.5,0.8,0.0,161.9,1414.6,916.0,138.8,2.0,29.0,67.5,0.0,0.0,21.4,25.0,
2023-07-19,Breakfast,500.0,23.2,8.1,2.5,3.5,0.0,822.0,980.0,734.0,49.6,9.0,12.5,27.0,0.0,0.0,8.0,5.0,
2023-07-19,Dinner,921.3,29.4,4.9,4.1,1.5,0.0,112.6,2071.7,932.0,109.0,15.5,17.0,60.5,0.0,0.0,29.0,27.2,
2023-07-19,Lunch,1098.0,7.9,2.0,0.0,0.0,0.0,0.0,3754.0,1785.0,164.5,24.4,0.0,82.0,0.0,0.0,32.0,81.7,
2023-07-20,Breakfast,385.0,14.5,3.5,1.8,1.0,0.0,10.0,540.0,119.0,57.0,9.5,15.5,21.5,0.0,0.0,33.0,4.2,
2023-07-20,Dinner,475.0,13.5,6.8,0.0,0.0,0.0,20.0,1648.8,188.0,51.0,26.0,4.0,56.0,6.0,0.0,130.4,1.2,
2023-07-20,Lunch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-20,Snacks,1226.9,33.0,6.9,2.5,0.8,0.0,229.4,2119.6,1166.0,147.8,18.0,43.5,87.0,0.0,0.0,88.9,64.9,
2023-07-21,Breakfast,570.0,16.0,6.5,3.5,2.0,0.0,5.0,470.0,190.0,90.0,4.0,32.0,23.0,0.0,0.0,16.0,16.3,
2023-07-21,Dinner,510.0,9.0,4.5,0.0,0.0,0.0,75.0,1815.0,0.0,6.0,0.0,3.0,99.0,0.0,0.0,0.0,6.0,
2023-07-21,Lunch,883.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,
2023-07-22,Breakfast,1495.0,29.0,5.0,2.0,5.0,0.0,225.0,2230.0,1785.0,180.0,13.0,30.0,123.0,0.0,0.0,47.6,32.3,
2023-07-24,Breakfast,722.5,10.1,1.6,1.9,1.7,0.1,181.0,898.3,1169.7,60.0,10.0,6.0,99.9,1.4,0.0,43.4,31.8,
2023-07-25,Breakfast,1075.0,16.5,4.5,3.5,2.0,0.0,225.0,2270.0,905.0,137.0,1.0,37.0,90.0,0.0,0.0,82.6,25.0,
2023-07-26,Breakfast,662.4,20.8,2.7,1.6,4.5,0.4,68.9,521.2,541.3,83.9,1.1,2.2,32.9,0.8,0.0,7.1,30.2,
2023-07-26,Lunch,960.0,16.0,6.7,0.3,0.2,0.0,15.0,2579.5,746.0,126.8,67.4,0.6,122.0,0.0,2.0,326.0,22.4,
2023-07-27,Breakfast,473.8,17.4,4.8,4.1,1.5,0.0,73.8,1659.2,75.0,45.5,1.0,4.0,31.0,0.0,0.0,24.0,20.8,
2023-07-27,Lunch,900.0,29.0,9.0,1.0,0.0,0.0,180.0,2325.0,1461.5,93.0,8.0,18.5,63.0,0.0,0.0,51.6,24.4,
2023-07-27,Snacks,200.0,3.5,0.0,0.0,0.0,0.0,0.0,70.0,47.0,41.0,1.5,9.5,1.5,0.0,0.0,1.3,3.0,
2023-07-28,Breakfast,310.0,10.0,8.0,0.0,0.0,0.0,15.0,120.0,180.0,29.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,
2023-07-28,Lunch,310.0,10.0,8.0,0.0,0.0,0.0,15.0,120.0,180.0,29.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,
2023-07-30,Breakfast,370.0,9.0,3.0,3.5,2.0,0.0,0.0,320.0,50.0,70.0,1.0,31.0,3.0,0.0,0.0,1.0,8.3,
2023-07-31,Breakfast,368.4,7.7,3.3,0.1,0.9,0.0,109.7,690.4,401.6,33.2,5.0,5.2,42.4,0.0,0.0,38.3,26.2,
2023-07-31,Lunch,1229.0,34.5,5.2,0.3,0.2,0.0,0.0,1417.0,746.0,154.8,54.4,0.6,109.0,0.0,2.0,188.0,21.8,
2023-08-02,Breakfast,390.0,14.2,5.6,0.0,0.0,0.0,792.0,770.0,294.0,1.6,0.0,0.0,61.0,0.0,0.0,0.0,0.0,
2023-08-03,Lunch,1095.0,27.0,9.0,2.0,0.0,0.0,245.0,3580.0,720.0,94.0,2.0,12.0,109.0,0.0,0.0,128.4,44.6,
2023-08-18,Breakfast,470.0,6.8,2.3,0.0,1.0,0.0,22.5,560.0,564.0,86.5,4.0,38.5,16.0,0.0,0.0,65.0,40.0,
2023-08-18,Lunch,1078.0,29.5,12.5,0.0,0.0,0.0,30.0,980.0,830.0,80.0,8.0,37.0,132.0,0.0,0.0,141.0,49.2,
2023-08-28,Breakfast,810.0,16.3,3.8,3.0,5.0,0.0,42.5,870.0,1704.0,112.5,14.0,47.5,60.0,0.0,0.0,130.0,205.0,
2023-08-29,Lunch,860.8,21.1,3.2,6.6,2.3,0.0,55.8,2213.8,120.0,134.3,2.0,14.0,30.0,0.0,0.0,18.0,28.4,
2023-09-05,Breakfast,295.0,11.5,4.4,0.0,0.0,0.0,804.5,1090.0,622.0,9.1,0.0,5.5,36.0,0.0,0.0,39.0,0.0,
2023-09-11,Breakfast,290.0,7.0,2.5,0.0,0.0,0.0,5.0,215.0,94.0,49.0,13.0,25.0,21.0,0.0,0.0,13.0,8.0,
2023-09-13,Breakfast,226.0,11.0,3.3,1.6,2.1,0.0,434.7,1062.3,364.7,6.6,1.6,2.0,24.8,0.0,10.5,30.2,4.1,
2023-09-20,Breakfast,1775.8,44.8,8.5,13.6,8.9,0.1,134.9,3988.3,1100.8,211.0,10.5,42.1,131.2,0.2,8.5,73.1,191.5,
2023-09-21,Lunch,359.2,10.9,0.8,4.4,1.7,0.0,34.2,1186.2,60.0,45.7,1.0,6.0,16.0,0.0,0.0,9.0,16.2,
2023-09-22,Lunch,70.0,1.0,0.0,0.0,0.0,0.0,5.0,480.0,540.0,9.0,1.0,2.0,5.0,0.0,0.0,3.0,3.9,
2023-09-26,Breakfast,255.0,5.4,1.1,1.0,2.0,0.0,11.3,340.0,382.0,43.3,2.0,18.3,8.0,0.0,0.0,32.5,70.0,
2023-10-21,Breakfast,305.0,6.8,3.3,0.0,0.0,0.0,112.5,440.0,934.0,22.5,2.0,19.5,37.0,0.0,0.0,57.0,8.3,
2023-10-24,Breakfast,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,20.0,2.0,17.0,0.0,0.0,30.0,0.0,0.0,
2023-10-26,Breakfast,379.3,7.4,2.6,0.0,0.0,0.0,438.5,1723.0,627.2,12.3,0.0,5.5,59.4,0.0,0.0,65.0,4.0,
2023-10-31,Lunch,465.7,2.7,1.0,0.0,0.0,0.0,105.0,540.0,548.6,56.9,7.1,42.4,56.7,0.0,0.0,30.3,26.6,
2023-11-04,Breakfast,465.7,2.7,1.0,0.0,0.0,0.0,105.0,540.0,548.6,56.9,7.1,42.4,56.7,0.0,0.0,30.3,26.6,
2023-11-05,Breakfast,10.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-06,Breakfast,280.3,10.9,3.3,1.6,2.1,0.0,429.7,1091.7,690.0,3.8,0.7,2.4,36.3,73.1,74.5,3.8,4.0,
2023-11-12,Lunch,300.5,12.0,4.0,0.0,0.0,0.0,130.2,941.7,1059.9,6.0,0.0,2.0,42.1,0.0,0.0,0.0,0.0,
2023-11-13,Lunch,906.1,23.0,2.5,4.0,0.7,0.0,64.4,2503.0,249.5,130.3,2.0,19.7,43.9,0.0,0.0,41.3,29.5,
2023-11-17,Breakfast,90.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,150.0,7.0,0.0,5.0,15.0,0.0,0.0,10.0,2.0,
2023-11-20,Breakfast,372.3,12.3,4.3,1.5,2.1,0.0,469.7,2053.5,479.2,8.7,0.0,3.9,54.3,0.0,0.0,55.6,5.2,
2023-11-27,Breakfast,395.0,14.0,4.0,2.5,0.5,0.0,45.0,1125.0,80.0,45.0,1.0,4.5,21.0,0.0,0.0,23.0,16.2,
2023-12-05,Breakfast,407.4,10.8,3.8,0.2,0.2,0.1,834.9,1196.9,438.6,29.6,3.0,0.0,50.1,0.0,1.1,52.6,2.3,
2024-01-21,Breakfast,744.3,38.4,9.2,8.0,8.0,0.0,1584.0,1969.8,1091.0,25.2,2.0,0.0,69.9,0.0,0.0,4.6,11.9,
2024-01-23,Breakfast,508.8,13.4,4.1,3.0,4.0,0.0,20.3,689.1,774.6,45.6,2.0,26.2,50.9,0.0,0.0,49.9,24.1,
2024-01-24,Breakfast,453.0,10.6,2.3,2.0,4.5,0.0,12.7,615.7,556.6,60.0,3.0,25.2,28.8,0.0,0.0,43.2,82.2,
2024-01-29,Breakfast,650.0,10.5,3.0,4.0,1.0,0.0,25.0,1050.0,640.0,62.0,2.0,17.0,72.0,0.0,0.0,113.2,22.2,
2024-01-30,Breakfast,210.0,2.0,1.0,0.0,0.0,0.0,95.0,350.0,570.0,9.0,0.0,8.0,38.0,0.0,0.0,55.0,16.7,
2024-01-30,Lunch,70.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,220.0,17.0,4.0,11.0,1.0,0.0,0.0,2.0,3.9,
2024-02-02,Breakfast,680.0,16.2,3.6,2.0,0.0,0.0,802.0,1420.0,564.0,88.6,2.0,13.0,40.0,0.0,0.0,28.0,26.4,
2024-02-04,Breakfast,947.2,24.9,5.8,2.0,5.5,0.0,898.5,1670.7,2095.7,92.1,10.8,39.1,85.1,0.0,9.4,77.4,28.1,
2024-02-04,Lunch,170.0,9.0,3.0,0.0,0.0,0.0,100.0,620.0,199.0,3.0,0.0,1.0,19.0,0.0,0.0,5.7,5.6,
2024-02-05,Dinner,490.4,2.7,1.0,0.0,0.0,0.0,110.7,556.3,1514.2,59.9,5.7,48.3,58.4,0.0,0.0,91.5,24.3,
2024-02-07,Breakfast,225.0,15.3,5.4,0.0,0.0,0.0,1188.0,900.0,441.0,2.4,0.0,0.0,19.5,0.0,0.0,0.0,0.0,
2024-03-15,Breakfast,315.4,10.9,3.8,0.2,0.2,0.1,834.7,1069.0,596.8,3.6,0.0,0.0,52.0,0.0,1.3,26.7,2.6,
2024-04-17,Breakfast,634.7,16.8,1.8,2.0,0.0,0.0,98.6,1688.0,720.0,79.4,8.0,12.0,45.3,0.0,0.0,7.3,22.2,
2024-04-22,Breakfast,1005.6,23.4,7.2,2.4,0.9,0.0,143.4,1233.2,1351.1,126.7,13.9,15.1,65.4,0.0,5.0,48.5,55.2,
2024-04-22,Lunch,190.0,8.0,1.0,0.0,0.0,0.0,10.0,410.0,94.0,23.0,9.0,1.0,20.0,0.0,0.0,32.5,0.0,
2024-04-30,Breakfast,485.0,7.5,0.5,1.0,1.0,0.0,27.5,982.5,446.0,82.0,4.3,34.5,21.5,0.0,0.0,6.6,12.1,
2024-05-03,Breakfast,300.0,18.2,5.6,2.5,3.5,0.0,792.0,870.0,594.0,19.6,2.0,0.5,15.0,0.0,0.0,1.0,2.2,
2024-06-24,Breakfast,825.9,17.4,0.0,4.0,0.0,0.0,2.8,1287.3,1692.5,125.4,31.4,40.4,72.8,0.0,0.0,36.0,33.6,
2024-07-08,Breakfast,420.0,9.5,4.5,0.0,0.0,0.0,20.0,390.0,614.0,30.0,10.0,9.0,63.0,0.0,0.0,110.4,6.0,
2024-07-08,Dinner,560.0,21.0,6.0,1.0,0.0,0.0,200.0,1600.0,628.0,50.0,10.0,12.0,48.0,0.0,0.0,11.4,23.1,
2024-07-08,Lunch,552.0,20.0,8.0,0.0,0.0,0.0,45.0,890.0,420.0,65.0,2.0,19.0,30.0,0.0,0.0,29.0,9.8,
2024-07-08,Snacks,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-09,Breakfast,290.0,9.0,4.5,0.0,0.0,0.0,20.0,590.0,266.0,27.0,10.0,7.0,34.0,0.0,0.0,23.1,6.0,
2024-07-11,Lunch,928.4,25.3,10.6,1.1,0.1,0.0,202.5,2641.0,344.6,102.8,4.4,30.0,71.7,0.0,0.0,19.0,38.6,
2024-07-11,Snacks,140.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,34.0,0.0,24.0,1.0,0.0,0.0,0.2,0.0,
2024-07-12,Dinner,1040.0,17.5,9.6,0.0,0.0,0.0,5.0,3346.3,1408.9,134.0,19.1,2.9,84.3,0.0,0.0,46.1,50.9,
2024-07-13,Breakfast,160.0,3.0,0.0,0.0,0.0,0.0,20.0,200.0,220.0,3.0,2.0,0.5,30.0,0.0,0.0,65.0,2.2,
2024-07-16,Lunch,1080.0,34.5,6.0,2.0,0.0,0.0,200.0,2520.0,1108.0,134.0,3.5,16.0,53.0,0.0,0.0,18.4,35.5,
2024-07-17,Lunch,1411.3,30.8,8.6,2.8,4.0,0.1,261.9,1800.9,1688.1,125.5,9.6,31.1,166.8,18.1,0.0,160.7,52.7,
2024-07-18,Breakfast,230.0,3.0,0.0,0.0,0.0,0.0,20.0,215.0,220.0,20.0,2.0,12.5,30.5,0.0,0.0,65.1,2.2,
2024-07-24,Breakfast,780.0,9.0,4.5,1.5,1.5,0.0,30.0,630.0,946.0,139.0,6.0,91.0,37.0,60.0,0.0,78.0,62.0,
2024-09-18,Breakfast,460.0,14.5,9.0,1.0,3.0,0.0,40.0,580.0,400.0,36.0,0.0,26.0,47.0,0.0,0.0,64.0,10.0,
2024-09-18,Dinner,744.9,15.1,1.5,0.8,2.4,0.0,146.3,937.9,863.1,96.0,1.0,4.0,53.6,0.0,0.0,4.2,4.3,
2024-09-18,Lunch,424.5,19.4,3.2,4.9,8.1,0.0,0.0,517.3,240.5,47.1,2.5,7.4,13.2,0.0,0.0,10.6,15.3,
2024-09-20,Dinner,1065.5,18.0,4.8,0.0,0.1,0.0,117.7,1786.8,1031.3,146.1,20.0,21.9,88.2,36.0,5.0,35.4,62.3,
2024-09-24,Breakfast,270.0,8.0,3.5,0.0,0.0,0.0,30.0,710.0,300.0,31.0,2.0,3.0,18.0,0.0,0.0,10.0,11.1,
2024-09-26,Dinner,477.5,7.5,4.6,0.0,0.0,0.0,0.0,1862.5,647.5,41.8,10.5,0.9,56.8,0.0,0.0,0.0,15.6,
2024-09-30,Breakfast,554.5,6.3,1.1,1.1,1.0,0.0,25.0,445.0,1172.7,84.8,6.0,43.6,39.9,0.0,23.6,60.1,7.8,
2024-09-30,Dinner,541.4,9.9,0.2,0.4,0.2,0.0,0.8,748.9,73.4,60.3,8.1,16.6,50.3,40.0,8.0,7.1,20.1,
2024-09-30,Lunch,910.0,24.0,1.0,2.0,0.0,0.0,125.0,2200.0,1162.0,116.0,3.0,12.0,50.0,0.0,0.0,21.2,24.4,
2024-10-03,Breakfast,461.9,7.2,1.6,0.6,2.5,0.0,185.0,606.9,919.0,59.2,4.9,26.2,35.7,6.0,23.6,16.9,73.8,
2024-10-07,Breakfast,510.0,10.0,6.0,1.0,3.0,0.0,35.0,640.0,550.0,43.0,0.0,31.0,62.0,0.0,0.0,74.0,12.0,
2024-10-11,Lunch,286.9,3.3,0.1,0.1,0.1,0.0,52.5,1156.1,486.9,41.7,3.4,3.1,20.8,0.0,0.0,4.1,16.0,
2024-10-21,Breakfast,270.0,9.0,6.0,0.0,0.0,0.0,40.0,580.0,152.0,14.0,0.0,5.0,32.0,0.0,0.0,20.0,4.0,
2024-10-21,Lunch,560.0,7.6,2.2,0.2,0.2,0.0,100.0,782.0,972.0,72.3,4.8,4.1,43.4,0.0,0.0,13.6,42.2,
2024-10-22,Breakfast,60.0,4.0,1.5,0.0,0.0,0.0,165.0,60.0,60.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,4.4,
2024-10-22,Lunch,618.9,22.2,6.1,0.1,0.1,0.0,210.0,925.8,239.8,31.0,2.8,3.3,66.6,0.0,0.0,9.8,39.4,
2024-10-23,Breakfast,367.5,4.0,0.5,0.0,0.0,0.0,9.5,480.0,820.0,58.0,4.5,21.5,29.5,0.0,0.0,73.0,27.7,
2024-10-23,Dinner,480.0,21.0,3.0,0.0,0.0,0.0,195.0,1320.0,1599.0,9.0,0.0,3.0,63.0,0.0,0.0,4.2,16.7,
2024-10-23,Lunch,560.0,7.6,2.2,0.2,0.2,0.0,100.0,782.0,972.0,72.3,4.8,4.1,43.4,0.0,0.0,13.6,42.2,
2024-10-28,Breakfast,380.0,4.0,0.0,0.0,0.0,0.0,10.0,360.0,300.0,62.0,6.0,22.0,24.0,0.0,0.0,24.0,27.8,
2024-11-12,Dinner,953.4,21.5,0.0,0.0,0.0,0.0,1.7,93.3,133.3,95.3,13.3,4.7,105.6,0.0,0.0,20.7,53.3,
